ID,m/z,m.z_Floor,RT,RT_Floor,RT_Ceiling,Adduct,Height,Area,MatchScore,Gaussian,S/N
6146,354.33615,354,9.0086716,9,9.25,[M+H]+,80929.375,518473.8328,0,0.8532357,1602.899
6147,390.3208,390,9.0086716,9,9.25,[M+H]+,132825.4375,985096.4787,0,0.7774736,2656.509
6148,425.34076,425,9.0086716,9,9.25,[M+H]+,3959728.5,26377915.3,0,0.7897039,20.76421
6149,425.80713,426,9.0086716,9,9.25,[M+H]+,41888.9375,271701.2182,0,0.9006771,837.7787
6150,434.32117,434,9.0086716,9,9.25,[M+2H]2+,917064.5625,6897935.704,0,0.8327368,11.05996
6151,434.82306,435,9.0086716,9,9.25,[M+2H]2+,412198.375,2704924.529,0,0.7478112,8243.968
6152,435.82581,436,9.0086716,9,9.25,[M+H]+,28248.125,171435.8367,0,0.9532465,564.9625
6153,436.79922,437,9.0086716,9,9.25,[M+H]+,53142,348291.2713,0,0.7468747,1062.84
6154,443.35138,443,9.0086716,9,9.25,[M+H]+,2497097.875,17171226.74,0,0.7949313,7.659185
6155,480.83655,481,9.0086716,9,9.25,[M+H]+,36530.625,239321.0973,0,0.7780618,730.6125
6156,483.34378,483,9.0086716,9,9.25,[M+H]+,1683488.563,10973623.29,0,0.8912175,33669.77
6157,491.85693,492,9.0086716,9,9.25,[M+H]+,28900.8125,354660.4673,0,0.7372887,578.0162
6158,505.68716,506,9.0086716,9,9.25,[M+H]+,21573.3125,131169.7215,0,0.9574093,431.4662
6159,506.41962,506,9.0086716,9,9.25,[M+H]+,102331.125,663811.7309,0,0.6228909,2046.623
6160,516.47687,516,9.0086716,9,9.25,[M+H]+,131350.25,1255359.148,0,0.8406911,2627.005
6161,517.48065,517,9.0086716,9,9.25,[M+H]+,48962.75,378831.3638,0,0.7633112,979.255
6162,559.06494,559,9.0086716,9,9.25,[M+H]+,38312.6875,258332.2324,0,0.8782697,766.2537
6163,563.43048,563,9.0086716,9,9.25,[M+H]+,80808.75,1140871.95,0,0.8703423,1519.507
6164,612.40979,612,9.0086716,9,9.25,[M+H]+,184919.8125,1327330.002,0,0.8195487,3698.396
6165,638.9588,639,9.0086716,9,9.25,[M+2H]2+,91472.25,1110766.497,0,0.8323153,1829.445
6166,668.56097,669,9.0086716,9,9.25,[M+H]+,18342.75,142322.2786,0,0.7950419,366.855
6167,681.9743,682,9.0086716,9,9.25,[M+H]+,47756.25,445413.5778,0,0.7590782,955.125
6168,700.15295,700,9.0086716,9,9.25,[M+H]+,16005.5625,119518.8378,0,0.6363856,320.1112
6169,715.44751,715,9.0086716,9,9.25,[M+H]+,150438.5625,988439.0186,0,0.8920564,3008.771
6170,716.45056,716,9.0086716,9,9.25,[M+H]+,46886.625,304832.0927,0,0.9052195,937.7325
6171,728.00061,728,9.0086716,9,9.25,[M+H]+,26536.3125,163888.3352,0,0.9394053,530.7263
6172,734.01917,734,9.0086716,9,9.25,[M+2H]2+,96696.6875,1115447.496,0,0.7204801,1933.934
6173,806.58313,807,9.0086716,9,9.25,[M+2H]2+,693825.875,4370670.967,0,0.8958719,13876.52
6174,807.58636,808,9.0086716,9,9.25,[M+H]+,297869.625,1882082.831,0,0.9116006,5957.393
6175,808.58862,809,9.0086716,9,9.25,[M+H]+,71063.75,426512.6654,0,0.927278,1421.275
6176,850.60901,851,9.0086716,9,9.25,[M+H]+,341532.375,2181924.655,0,0.7280328,6830.647
6177,851.61249,852,9.0086716,9,9.25,[M+H]+,149270.375,951157.0646,0,0.7266479,2985.407
6178,852.6167,853,9.0086716,9,9.25,[M+H]+,37820.8125,236733.0734,0,0.9035737,756.4163
6179,868.03119,868,9.0086716,9,9.25,[M+H]+,28167.375,202311.5958,0,0.8184977,563.3475
6180,885.05975,885,9.0086716,9,9.25,[M+NH4]+,27170.3125,171423.6207,0,0.9304006,543.4063
6181,441.8302,442,9.0316363,9,9.25,[M+H]+,12384.8125,78453.63734,0,0.9233723,247.6962
6182,464.34888,464,9.0316363,9,9.25,[M+H]+,345176.875,2426434.804,0,0.9359568,6560.821
6183,558.73108,559,9.0316363,9,9.25,[M+H]+,94194.125,955235.5963,0,0.8117554,1883.882
6184,672.63867,673,9.0316363,9,9.25,[M+H]+,66701.0625,808465.1727,0,0.7630936,1334.021
6185,673.64282,674,9.0316363,9,9.25,[M+H]+,29193.125,366489.5122,0,0.7466456,583.8625
6186,683.97406,684,9.0316363,9,9.25,[M+H]+,41491.3125,262690.1805,0,0.919346,829.8262
6187,718.53052,719,9.0316363,9,9.25,[M+H]+,1253873.563,8577682.479,0,0.8396268,25077.47
6188,719.53363,720,9.0316363,9,9.25,[M+H]+,462988.3125,3118617.535,0,0.8105679,9259.767
6189,720.53625,721,9.0316363,9,9.25,[M+H]+,110685.125,711177.4344,0,0.8181448,2213.702
6190,733.51929,734,9.0316363,9,9.25,[M+2H]2+,111739.625,1544877.324,0,0.9436416,2234.792
6191,762.55658,763,9.0316363,9,9.25,[M+H]+,878750.875,5794004.431,0,0.787613,17575.02
6192,763.55975,764,9.0316363,9,9.25,[M+H]+,331589.75,2162838.869,0,0.8439313,6631.795
6193,764.56226,765,9.0316363,9,9.25,[M+H]+,92568,588222.4464,0,0.9221863,1851.36
6194,829.07635,829,9.0316363,9,9.25,[M+H]+,23310.375,241290.6203,0,0.6322277,466.2075
6195,265.25211,265,9.0543738,9,9.25,[M+H]+,329915,2318731.957,0,0.7657195,44.46774
6196,283.2626,283,9.0543738,9,9.25,[M+H]+,3475598.188,22282819.32,0,0.9346216,5.424279
6197,284.26593,284,9.0543738,9,9.25,[M+H]+,687487.75,4797644.077,0,0.8084432,40.35162
6198,414.35718,414,9.0543738,9,9.25,[M+H]+,490464.4375,3566061.644,0,0.8157629,9809.289
6199,444.32251,444,9.0543738,9,9.25,[M+H]+,1732694.438,11390966.99,0,0.8315139,24.61503
6200,445.32697,445,9.0543738,9,9.25,[M+H]+,654073.1875,5624763.639,0,0.7722085,12138.27
6201,447.38266,447,9.0543738,9,9.25,[M+H]+,1096698.188,15492484.08,0,0.7744235,10.17018
6202,448.38623,448,9.0543738,9,9.25,[M+H]+,353792.6875,4937410.831,0,0.6878927,7075.854
6203,462.35654,462,9.0543738,9,9.25,[M+H]+,1252260.063,9105575.052,0,0.8247517,7.610522
6204,466.3045,466,9.0543738,9,9.25,[M+Na]+,556336.6875,3533959.212,0,0.9150811,7.702436
6205,467.31128,467,9.0543738,9,9.25,[M+Na]+,448342.375,3247421.082,0,0.9299499,11.40588
6206,586.91705,587,9.0543738,9,9.25,[M+H]+,121130.875,2028389.637,0,0.8707275,2422.617
6207,612.5387,613,9.0543738,9,9.25,[M+H]+,31018.5625,231157.102,0,0.7888917,620.3713
6208,636.77875,637,9.0543738,9,9.25,[M+H]+,38673.875,390468.9852,0,0.8037349,773.4775
6209,639.94965,640,9.0543738,9,9.25,[M+H]+,53712.4375,400969.8682,0,0.7893311,1074.249
6210,661.96283,662,9.0543738,9,9.25,[M+Na]+,54897.6875,387011.6665,0,0.8066908,1097.954
6211,674.50403,675,9.0543738,9,9.25,[M+H]+,1796190.625,12031641.7,0,0.7983238,35923.81
